""
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Vezer Family Vineyard,"2522 Mankas Corner Rd Fairfield, CA 94534",nNUN1b0kfYLAVE6iO2niOg,wineries,Wineries,4.5,107,$$,38.285969,-122.107518
Winter Wineland,"Sonoma, CA 95476",T7tb2zcqAeuqsfNbaw_6dQ,wineries,Wineries,4.5,11,$,38.293415,-122.470589
Y. Rousseau Wines,"902 Enterprise Way Ste O Napa, CA 94558",O4PdhLBgX7mkVvLYYyuvlA,winetastingroom,Wine Tasting Room,5.0,2,,38.258487701416,-122.271957397461
Rock Creek Vineyard,"4610 Green Valley Rd Green Valley, CA 94534",k62ltNl0qe1W3b_reQIN6A,wineries,Wineries,5.0,15,$$,38.268109,-122.163499
My Napa Valley Driver,"Napa, CA 94559",7Y7Kpv_EX2luwbp_M8wwfA,tours,Tours,5.0,162,,38.291168,-122.286279
Kongsgaard Winery,"4375 Atlas Peak Rd Napa, CA 94558",Guj6Pi8kL-BIn_ASiz7QGg,wineries,Wineries,5.0,1,,38.436451,-122.2475128
Classic Convertible Wine Tours,"Napa, CA 94558",yZLDHjElLq_A1gKaA1bjsQ,winetours,Wine Tours,5.0,20,,38.2975381,-122.286865
Peter Cellars,"21708 Broadway Sonoma, CA 95476",Bjz2LRAcRrZR9IFR6VsciQ,wineries,Wineries,4.5,73,$$,38.2578964073869,-122.450040578842
Sonoma Valley Wine Trolley,"21707 8th St E Ste B Sonoma, CA 95476",w1suDinCpX6oThss-Tlwgw,wineries,Wineries,4.5,100,$$,38.26046,-122.44134
Groth Vineyards & Winery,"1225 Hillview Ln Napa, CA 94558",_r8RsAqExSu5U-PAuKmKEg,wineries,Wineries,4.0,2,$$$,38.3687531,-122.341313
Allure Limo Wine Tours,"1606 Main St Ste 206 Napa, CA 94559",NY5b2pTmdBIqq3JiaYz_LQ,limos,Limos,4.5,46,,38.3036,-122.28886
Simply Driven,"103 Hemings Ct Napa, CA 94558",QZ6XARRTHCHg4BBdXJlcpQ,winetours,Wine Tours,5.0,21,,38.338537,-122.312223
Wooden Valley Winery,"4756 Suisun Valley Rd Fairfield, CA 94534",YY4TWJxI5dPW6DZNnXPA5g,wineries,Wineries,4.5,130,$$,38.27656,-122.112879
Godspeed Vineyards,"3655 Mt Veeder Rd Napa, CA 94559",kRNffcKr0Nb1D2ZckTmNGQ,wineries,Wineries,5.0,2,,38.38908,-122.43917
Balloons Above the Valley,"603 California Blvd Napa, CA 94558",g4cu1YgJxhpaa8pQbT0UTQ,hot_air_balloons,Hot Air Balloons,4.5,382,,38.29508,-122.30098
Frazier Winery,"Napa, CA 94558",893Xlys124uVw8wmkwtNnQ,wineries,Wineries,4.5,8,$$,38.38326,-122.31306
Mountain Terraces Vineyard,"3030 Cavedale Rd Glen Ellen, CA 95442",eoQBgO2anf4MCNfwG5rQLg,wineries,Wineries,5.0,1,$$$$,38.357009,-122.466577
Vinoce Vineyards,"1100 Wall Rd Napa, CA 94558",YwaPIpU7BHba4iRbOzkN6Q,wineries,Wineries,5.0,1,$$,38.43888,-122.48222
Napa Valley Wine Tours,"Napa, CA 94558",xVvn-AmBT8w6HHkuIGH44A,winetours,Wine Tours,5.0,8,,38.3177642822266,-122.29174041748
Blankiet Estate,"2358 California Dr Yountville, CA 94599",7zP3d3gPKVJy7XZbNfRLCw,wineries,Wineries,4.5,11,$$,38.4007242,-122.3837445
Keever Vineyards,"Yountville, CA 94599",9f2WKEASJkcJUtDb0SAEuA,wineries,Wineries,5.0,20,$$,38.40245,-122.36106
Valley of the Moon Winery,"134 Church St Sonoma, CA 95476",U3bPnySAiyBNe6Cq9fnzaA,wineries,Wineries,4.0,129,$$,38.2931453,-122.4593959
Ceja Vineyards Wine Salon,"22989 Burndale Rd Sonoma, CA 95476",seoVbJAQqyk_W6gBvWoCow,wineries,Wineries,5.0,32,$$,38.2460468131242,-122.422827410575
Phenomenal Limos & Wine Tours,"3379 Solano Ave Ste 301 Napa, CA 94558",DfKPD9OI8bJx3cNChwOE9w,winetours,Wine Tours,5.0,4,,38.3191858,-122.310113
Napa Your Way,"Napa, CA 94558",T6qbJZPSL8Xf6wPCqagftA,winetours,Wine Tours,5.0,27,,38.2049098462187,-122.115153021875
BevMo,"3391 Jefferson St Napa, CA 94558",r2D5cpCBGRlDMjrybAmdLw,beer_and_wine,"Beer, Wine & Spirits",2.5,14,$$,38.3215575923532,-122.300372671797
Gemstone Vineyard,"Yountville, CA 94599",XBWkU6I551bFJSNVYWn0gw,wineries,Wineries,5.0,4,$$$$,38.40245,-122.36106
Hope & Grace Wines,"6540 Washington St Yountville, CA 94599",qvsn45TNH0w6HcLLKuuIWQ,wineries,Wineries,4.5,171,$$,38.4029922485352,-122.362121582031
Lagier Meredith Vineyard,"4967 Dry Creek Rd Napa, CA 94558",TbnCrWlPPVHEhjdqMayXbw,wineries,Wineries,5.0,4,$$,38.3747445,-122.3879989
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Elegant Wine Tours,"2323 Oak St Napa, CA 94559",LVf45ecB-wGSsQXZ2kGPsg,limos,Limos,3.5,66,,38.2953442,-122.2993936
Old Bridge Cellars,"703 Jefferson St Napa, CA 94559",KvlTvDa970mtLegEnnwi7A,wineries,Wineries,4.5,2,,38.2950233,-122.2938891
Auteur Wines,"373 1st St W Sonoma, CA 95476",yKlZBz5gK-F5aGmRV2Beiw,wineries,Wineries,4.5,18,$$$,38.2939789726682,-122.458705292053
Fine Wine Tours,"1641 Elm St Napa, CA 94559",RuXefME_SzxJ_yRzJ-leSw,winetours,Wine Tours,5.0,8,,38.2895385,-122.2915722
Moss Creek Winery,"6015 Steele Canyon Rd Napa, CA 94558",88O8sgmFJLkURjKxjt1U8A,wineries,Wineries,5.0,1,$$$,38.44593,-122.19492
J Gregory Cellars,"1890 El Centro Ave Napa, CA 94558",B1qwJwySi11mZqEv2IotKw,wineries,Wineries,4.0,4,,38.3349609,-122.3201294
Dominus Estate,"2570 Napa Nook Rd Yountville, CA 94599",KN34M4fyOjHpJjJHK3T0cA,wineries,Wineries,4.5,6,$$$$,38.4048461914062,-122.37353515625
SafeRide Wine Tours,"Napa, CA 94559",G8sf3oDiwbFDNahDb0qHnQ,limos,Limos,5.0,9,,38.2392768859863,-122.330627441406
Sebastiani Vineyards & Winery,"389 4th St E Sonoma, CA 95476",G9Gz1MwxI0vM5tqkm-q72g,winetastingroom,Wine Tasting Room,3.5,300,$$,38.2935649121267,-122.448952265667
Darms Lane Vineyard,"1150 Darms Ln Napa, CA 94558",B-1c4w0RliWzOHJIjFm5dg,wineries,Wineries,5.0,2,,38.36385,-122.35121
Patz & Hall Winery,"21200 8th St E Sonoma, CA 95476",lGW8jAgwHqQdgAoPj8_EgQ,wineries,Wineries,4.5,67,$$$,38.26397,-122.43761
Stone Edge Farm Winery,"Sonoma, CA 95476",jxDjGCqt6iugqJO96qucGg,wineries,Wineries,4.5,8,$$,38.2890739440918,-122.396858215332
Hestan Vineyards,"6548 Washington St Yountville, CA 94599",gbmkodzx0Qe6955dlzha0A,winetastingroom,Wine Tasting Room,4.0,49,$$,38.4031105041504,-122.362594604492
Iconic Wine Tours,"2114 Imola Ave Napa, CA 94559",fil_Np4WPRdED1FOOWRlBw,winetours,Wine Tours,5.0,3,,38.2798408,-122.256173
Surh Cellars,"Napa, CA 94558",cLFnJdeO-3fAadOV_weSoA,wineries,Wineries,5.0,2,,38.31832,-122.29177
Master Wine Tours,"25 Fairways Dr Napa, CA 94558",FRMO5fJ8Xy1INUsa6WoNXQ,winetours,Wine Tours,5.0,7,,38.3581390380859,-122.263832092285
Bonneau Wines,"21660 8th St E Ste A Sonoma, CA 95476",WKXRds_5UPTv_bxKf4YnYg,wineries,Wineries,4.5,15,$$,38.2595709,-122.4395611
Designated Drivers Napa Sonoma,"2587 Wine Country Ave Napa, CA 94558",HLMKoJL9SoTSlVDtWRwFyQ,winetours,Wine Tours,4.0,50,,38.3288089,-122.3365829
Val's Liquor,"1531 3rd St Napa, CA 94559",4nUDsf4_4GvmGs0c4VQWpA,beer_and_wine,"Beer, Wine & Spirits",3.0,19,$$,38.29537,-122.2889
Monticelli Brothers,"4446 Stillson St Napa, CA 94558",WDWWBGhqyEEgDG-hhJwkVg,wineries,Wineries,5.0,1,$$,38.33379,-122.32668
VinRoc Wine Caves,"4015 Atlas Peak Rd Napa, CA 94558",-QWgDY7rQXidPYzPrZRA8A,wineries,Wineries,5.0,1,$$,38.42648,-122.24922
Wine Country Connection,"6484 Washington St Ste E Yountville, CA 94559",6O4Ot7E4sCnYgBqY1cKz5A,beer_and_wine,"Beer, Wine & Spirits",5.0,14,$$,38.3998238,-122.3588953
Napa Private Driver,"Napa Valley, CA 94559",rWHidaVrofQdFMFFSrg-7w,winetours,Wine Tours,5.0,21,,38.2973709106445,-122.290466308594
Wine Country Confidential,"Napa, CA 94559",6Zwy9J33qBZdUu0kWcku4w,winetours,Wine Tours,5.0,15,,38.2392768859863,-122.330627441406
Roche Winery & Vineyards,"22097A Bonness Rd Sonoma, CA 95476",2dZA_gb2pKGHL82xqQFpRw,wineries,Wineries,4.5,19,,38.24168,-122.48098
Tin Barn Vineyards,"21692 8th St E Ste 340 Sonoma, CA 95476",clqKz648ryrNQ-fpXJuZ1g,wineries,Wineries,4.5,83,$$,38.2590558449157,-122.434944500494
Mangels Vineyards,"4529 Suisun Valley Rd Fairfield, CA 94534",9XhTYIrXeaYWNIiYuzjbfw,wineries,Wineries,4.5,7,$$,38.2646811628515,-122.113631498112
Wine Tours by Shane,"Napa, CA 94558",i4_oWFoYzL7Ar07p8NTcpQ,winetours,Wine Tours,5.0,8,,38.31865,-122.29994
Repris Wines,"1700 Moon Mountain Dr Sonoma, CA 95476",bX1tMaQf8KeH2ASPkz7dtA,wineries,Wineries,4.5,59,$$$,38.345924,-122.458795
Napa Sonoma Wine Guy,"Napa, CA 94559",1Ym4mda9rLUrsVAwS9WpCw,winetours,Wine Tours,4.0,4,,38.291168,-122.286279
Unique Wine Experience,"Napa, CA 94558",BlGJY_Tte0rlxYyVdENPlg,wineries,Wineries,5.0,12,,38.32923889160156,-122.2959213256836
Obsidian Wine Co.,"23568 Arnold Dr Sonoma, CA 95476",HsxMJwpwBJ1YtW8Ixswjow,winetastingroom,Wine Tasting Room,5.0,35,$$,38.2278765,-122.4584227
Robert John Vineyards,"1463 1st St Napa, CA 94559",t-yHeYrpsCI9VkWtbXiGXQ,wineries,Wineries,5.0,2,,38.297093,-122.288957
BX of Napa Wines,"Napa, CA 94558",1zrnA2wTMIS7jhpjg8ws4g,wineries,Wineries,5.0,5,$$,38.3177642822266,-122.29174041748
Jade Mountain Winery,"621 Airpark Rd Napa, CA 94558",zj5i7gIunFt9pAoFwuft3A,wineries,Wineries,4.0,1,$$$,38.21761,-122.26923
Wine Country Bay Area Limo Service,"2328 Oak St Napa, CA 94559",dLMbXo1dYD0K20hg9iTdWA,limos,Limos,4.5,29,,38.295854,-122.299391
Vinum Cellars,"499 Devlin Rd Napa, CA 94558",L6XWUxexl3yLhX-Kb90fIQ,wineries,Wineries,5.0,1,,38.223094,-122.263104
Pushpak Motors,"414 1st St E Ste F Sonoma, CA 95476",yEXDyujvbgqYKc2QFyWhFw,scooterrentals,Scooter Rentals,5.0,3,,38.29326,-122.456218
Chris Phelps Wines,"1420 Madrona Ave St. Helena, CA 94574",4GsRLffgAZv07XjAwpE2Rw,wineries,Wineries,5.0,1,,38.3029507537766,-122.314904261924
Alta Luxury Transportation,"392 Devlin Rd Napa, CA 94558",OK7rmBL2Yp9BBIOjXR6ABw,limos,Limos,4.5,11,,38.2287955,-122.2592204
Driven in Napa Valley,"Napa, CA 94558",9sM5C8R1dvARNYfsargnxQ,winetours,Wine Tours,5.0,5,,38.3177642822266,-122.29174041748
Patland Estate Vineyards,"2275 Soda Canyon Rd Napa, CA 94558",gglYhei0AI-OjOUGJ8UQZQ,venues,Venues & Event Spaces,5.0,17,$$$,38.399019,-122.292743
Ilsley Vineyards,"6275 Silverado Trl Napa, CA 94558",_x3kXGQdEXdJMabwQGfP7g,wineries,Wineries,5.0,2,$$$,38.425524,-122.328653
Magnavita Cellars,"Napa, CA 94558",n_b9NW6dsEB1Oq7usXcrvg,winetastingroom,Wine Tasting Room,5.0,1,,38.32062,-122.298
WALT Wines,"380 1st St W Sonoma, CA 95476",aAu3EoCwCOyeH3BQnXIKMw,wineries,Wineries,4.0,151,$$,38.2943420410156,-122.45832824707
Roche Winery,"122 W Spain St Sonoma, CA 95476",5ALJHalWG08rZZbvI_MLsQ,winetastingroom,Wine Tasting Room,4.0,321,$$,38.2940483093262,-122.459106445312
Crosby Roamann,"45 Enterprise Ct Ste 6 Napa, CA 94558",hIZBrStxP8M2MsUWoqy6Nw,wineries,Wineries,3.5,5,$$,38.2603912353516,-122.274131774902
Kapcsandy Family Winery,"Yountville, CA 94599",MGoPkNnON2tW1CHTKku_JQ,wineries,Wineries,5.0,5,$$$,38.40245,-122.36106
Del Dotto Historic Winery & Caves,"1055 Atlas Peak Rd Napa, CA 94558",glAGpCqfRqdvs3f2siP3wA,winetastingroom,Wine Tasting Room,4.0,590,$$$,38.338826,-122.262071
Homewood Winery,"23120 Burndale Rd Sonoma, CA 95476",eBhpal9ua_nql1zKRId4gA,wineries,Wineries,4.0,116,$$,38.24556,-122.42121
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Vellum Wines,"Napa, CA 94581",Ha_bohEqVFkbATTugsVbQw,wineries,Wineries,5.0,1,$$,38.31364,-122.29476
Petroni Vineyards,"990 Cavedale Rd Sonoma, CA 95476",uT-8iUdaX49_C_vu7d4XRQ,wineries,Wineries,4.5,96,$$,38.3426659738006,-122.47730255127
Detert Family Vineyard,"1500 Walnut Dr St. Helena, CA 94574",pgwmkAZ4ptsuxC_CQJAUvw,wineries,Wineries,4.5,3,$$,38.428924,-122.417375
Sip California,"D/t Sonoma Sonoma, CA 95476",3NA_pKJ0C4GtQi-epUPaUw,wineries,Wineries,4.0,1,$,38.291859,-122.4580356
Amapola Creek,"392 London Way Sonoma, CA 95476",zjtoi1-DH0M2nncStgsjmQ,wineries,Wineries,5.0,1,,38.33422,-122.48064
Napa Valley Vics Wine Tours & Car Services,"108 Coloma Way Vallejo, CA 94589",qbWOchTikPn9F5ArcJ7VDw,winetours,Wine Tours,5.0,7,,38.1521530151367,-122.265014648438
Maroon Wines,"3565 Hagen Rd Napa, CA 94558",QGbVcV7MsHSaFUc-6HjedQ,wineries,Wineries,5.0,1,,38.3180046081543,-122.244613647461
Beau Vigne,"6795 Washington St Ste O Yountville, CA 94599",3xhYJYMl1eeMv_q-g-puSg,wineries,Wineries,4.5,33,$$$,38.4065716,-122.3670058
Limos of Napa,"135 Camino Dorado ste 15 Napa, CA 94558",7gsyCO3uPU5iyFze7KNj9g,limos,Limos,4.0,13,,38.22969,-122.25687
Wine Compliance Alliance,"833 Franklin St Ste 7 Napa, CA 94581",TSBMDpW_fiGZ8-OAEgqmaA,wineries,Wineries,5.0,1,,38.2965202331543,-122.2880859375
Random Ridge,"4346 Cavedale Rd Mt. Veeder Appellation Glen Ellen, CA 95442",TqPDa4S1dIPa6sxyZ8pLwg,wineries,Wineries,5.0,1,,38.3702,-122.461713
BackRoad Vines,"2221 Julian Ln Fairfield, CA 94534",kcakK2Vkp5aa3lnSOFCK7w,winetastingroom,Wine Tasting Room,4.5,60,$$,38.285467065167,-122.128150016069
Perry's Tours,"Napa, CA 94559",6Xjw4mVzjvs5peoVXae-yg,winetours,Wine Tours,5.0,8,,38.25877,-122.24879
Andrew's Tours and Transportation,"Napa Valley, CA 94558",WDIkvg9WEK-9Yng6k1a7Cg,winetours,Wine Tours,5.0,2,,38.3177642822266,-122.29174041748
1881 Napa,"7856 St Helena Hwy Oakville, CA 94562",vIs_X21kHvUgWakHH_gSRA,winetastingroom,Wine Tasting Room,5.0,10,,38.437341,-122.402932
Archer Hotel Napa,"1230 1st St Napa, CA 94559",7TjlR9iZAWm1YewTrbuDmg,hotels,Hotels,4.0,239,$$$,38.2985362,-122.2876861
Chanticleer Winery,"4 Vineyard View Dr Yountville, CA 94599",kaUan4ZHu-hZ00lRPKKD3Q,wineries,Wineries,5.0,2,,38.3899895846844,-122.36078068614
Destination Napa Valley,"Napa, CA 94558",ImP-eOXHNG3nWKftyXllQg,winetours,Wine Tours,5.0,5,,38.31777,-122.29174
Prohibition Spirits Distillery,"452 1st St E Ste E Sonoma, CA 95476",-MFpOMzehB0N9rV8KlCAvA,distilleries,Distilleries,4.5,44,$$,38.2925784,-122.4562586
Canihan Wines,"1340 Napa Rd Sonoma, CA 95476",OeEm0Fp5r5yB15Dd0ZkRtQ,wineries,Wineries,5.0,6,,38.273313,-122.431212
Back Room Wines,"1000 Main St Ste 120 Napa, CA 94559",WSitKIzyAIpwI11govmijQ,beer_and_wine,"Beer, Wine & Spirits",4.0,90,$$,38.2994129181451,-122.285290919244
Liparita Cellars,"Hwy 29 And Oakville Crossroad Napa, CA 94588",ZVSMGfxgspIq2kfnp5Fh0w,wineries,Wineries,5.0,2,,38.436786,-122.4027311
Elite Limo,"Napa, CA 94559",bmPNbfukyGYy6LqWZ6JVmw,limos,Limos,4.5,21,,38.2392768859863,-122.330627441406
Galvan Family Cellars,"499 Edison Ct Ste B Fairfield, CA 94534",fr94HUeEN6pY55ibEhtc0A,wineries,Wineries,5.0,9,$$,38.205394,-122.142333
Topaz Wines,"1755 Monarch Dr Napa, CA 94558",0vqLvXI7c5WVFKEgRya6_Q,wineries,Wineries,5.0,1,,38.33738,-122.31894
Pangloss Cellars,"35 E Napa St Sonoma, CA 95476",paSyO_gK7XyKb_UYWl_RDQ,winetastingroom,Wine Tasting Room,4.5,133,$$,38.2915573120117,-122.456970214844
Jean Edwards Cellars,"1021 Atlas Peak Rd Ste B Napa, CA 94558",ER1kMvUARIw45DHFTolwkQ,winetastingroom,Wine Tasting Room,5.0,9,$$,38.338524,-122.262622
Napa Valley Luxury Wine Tours,"4419 Morse Ct Napa, CA 94558",b7J6n3l4U_lPEV7g6hBTGg,winetours,Wine Tours,5.0,6,,38.342125,-122.32106
Suisun Valley Filling Station,"2529 Mankas Corner Rd Fairfield, CA 94534",mY18wlwN-0jB_bpY9yDr1w,wine_bars,Wine Bars,4.5,35,,38.286117,-122.105579
Sonoma Private Tours,"1052 Shetler Ave Napa, CA 94559",ChkQVWpkUG7x2dAR11CLlw,winetours,Wine Tours,5.0,1,,38.2827606201172,-122.27123260498
CM Destinations & Consulting,"Napa, CA 94559",1VHP7Uo-avxmb9JgaGYgnA,winetours,Wine Tours,5.0,3,,38.2973709106445,-122.290466308594
Elite Limousine Service,"Napa, CA 94558",OCLTEpH7OiK-2PRNe3Yglw,limos,Limos,4.5,18,,38.38326,-122.31306
Crush Lounge,"875 Bordeaux Way Napa, CA 94558",TuBIlb0T1y_2BJCh3uUeJQ,venues,Venues & Event Spaces,4.0,231,$$,38.245691,-122.274834
PUNCH Vineyards,"574 Montgomery St Napa, CA 94559",G3YpDuvn6CJMPQZ3LPJkYA,wineries,Wineries,5.0,1,,38.293898,-122.296768
CALNAP Winery Tours & Limousine,"Napa, CA 94559",BYxVLXn0fi8BouUM377uBw,winetours,Wine Tours,5.0,15,,38.310683,-122.298832
Rancho Caymus Inn,"1140 Rutherford Rd Rutherford, CA 94573",xZkaHXgLpcigF45679b6rg,hotels,Hotels,5.0,80,$$$,38.45994,-122.42129
Last Bottle Wines,"607 Airpark Rd Napa, CA 94558",qEHmozlHJ4q-jgYLPmAnHA,wineries,Wineries,3.0,54,$$$,38.2184371948242,-122.270111083984
Leviathan Winery,"Oakville, CA 94562",h3qWLb1F32rQblf5dweJFg,wineries,Wineries,4.0,1,,38.4366,-122.40259
Napa Wine Company,"7830-40 St Helena Hwy Oakville, CA 94562",xIYT8Nl7hDDvjFXp5sKJ0g,wineries,Wineries,4.5,39,$$,38.4363635,-122.4023528
EMBRAZEN,"555 Gateway Dr Napa, CA 94558",iIRpipMQnNQhpOBIsVmxvA,wineries,Wineries,5.0,1,,38.22224,-122.26713
Rutas De Napa Wine Tours,"Napa, CA 94558",2htl6fHV_VR1rcVFqqOnQQ,winetours,Wine Tours,5.0,4,,38.3177642822266,-122.29174041748
Kamen Estate Wines,"111 E Napa St Ste B Sonoma, CA 95476",jRN6z8mAuJNXmllc8mtqfA,wineries,Wineries,4.5,54,$$$,38.2915849246945,-122.45612814245
Sbragia Family Vineyards,"520 Broadway Sonoma, CA 95476",DRBC4DGYPjoquZiw8zCodg,winetastingroom,Wine Tasting Room,5.0,21,,38.29145,-122.45762
Agajanian Vineyards & Wine Company,"2785 Napa Valley Corporate Dr Napa, CA 94558",yOGtzuro7ulAOyqMcxrI0g,wineries,Wineries,5.0,1,,38.2469787597656,-122.276596069336
Lail Vineyards,"Rutherford, CA 94573",GtIC8Tjz9jReS_HEoFqUlw,wineries,Wineries,5.0,2,,38.46024,-122.42023
American VIP Wine Tours,"820 Randolph St Ste 6781 Napa, CA 94581",_J2ryM50RqEs4gLd1YHWVw,limos,Limos,4.5,22,,38.2971707,-122.2864459
Hawkes,"383 1st St W Sonoma, CA 95476",rY91zxRJIUH83B_x8ynyow,wineries,Wineries,4.5,71,$$,38.294241,-122.458823
Three Sticks Wines,"143 W Spain St Sonoma, CA 95476",DUl-GN4gIfJZGrtsZ3B0iA,winetastingroom,Wine Tasting Room,4.5,48,$$$,38.293719,-122.459681
Lindstrom Wines,"5994 Silverado Trl Napa, CA 94558",wo2Q4jdxBcdQ4rFq6KZyJw,wineries,Wineries,5.0,1,,38.407973,-122.32692
Lake Sonoma Winery,"134 Church St Sonoma, CA 95476",LzVvPSQkK2NO3xnxlB9kBQ,wineries,Wineries,4.5,56,$$,38.29312,-122.45937
name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude
Noah Vineyards,"6204 Washington Yountville, CA 94599",C01P5Xas0dfUuMTSevRsbg,wineries,Wineries,4.5,2,,38.390735,-122.346252
Oakville Cross,"939 Oakville Cross Rd Napa, CA 94558",8qURvTg2gI5KtIPkS6xijw,wineries,Wineries,5.0,1,,38.44308,-122.38796
Luxury Tours,"1755 Industrial Way Ste 13 Napa, CA 94558",BI2Oat8V0K8su-8p9qxxSg,limos,Limos,4.5,9,,38.318355,-122.304036
Napa Valley Bike Tours & Rentals,"6500 Washington St Yountville, CA 94599",Ju14_sfSDcOpfSX9m_oeVw,bikerentals,Bike Rentals,4.5,207,,38.4011147,-122.3593165
Yountville Food & Wine Tour,"Yountville, CA 94599",oj9T3avmuYp3cKIhoSOGJQ,foodtours,Food Tours,4.0,11,,38.40155,-122.36126
Foodshed Take Away,"3385 Old California Way Napa, CA 94558",eXlrnHwQyvBJj2jSo7oZNg,italian,Italian,4.5,269,$$,38.32091,-122.30737
Atlas Peak,"Napa, CA 94581",AkaYuEllkz_zMXWmAbVy3Q,wineries,Wineries,3.0,1,,38.31364,-122.29476
Napa Driver Tours,"Napa, CA 94503",GaPvlbwhHyM77G1cFnhjEw,winetours,Wine Tours,5.0,21,,38.17406,-122.25726
We Drive,"Napa, CA 94581",A3w8zglug5OUM9PEF7nTMw,travelservices,Travel Services,5.0,74,,38.29693,-122.28679
Napa Valley Tours & Transportation,"3210 California Blvd Napa, CA 94559",j4r86yH2xf_maFcbk0vAiA,limos,Limos,4.5,87,,38.31805,-122.30522
Dugway Limousine Service,"Napa, CA 94558",-0LP-25MVHzYo4HfrpY9sw,transport,Transportation,4.5,7,,38.32062,-122.298
Corner 103,"103 W Napa St Sonoma, CA 95476",9ViWXENToGN4uvY_O9uhjw,wineries,Wineries,5.0,113,$$,38.291935,-122.459152
Avenue Limo Ground Transportation,"Napa, CA 94559",Et83aMY1Bu2PBIwuePRr-w,limos,Limos,4.5,8,,38.3070523657958,-122.281873124336
Vine Tours Luxury Transportation,"1625 Trancas St Napa, CA 94558",vWoAQcIkhWkXEaObuUZ32w,winetours,Wine Tours,5.0,4,,38.3214,-122.30406
Vinfolio,"500 Devlin Rd Ste 102 Napa, CA 94558",lUQxuNPb5lg_mTcq6NkU1A,beer_and_wine,"Beer, Wine & Spirits",2.0,40,,38.220461,-122.261675
Stagecoach Vineyard,"3265 Soda Canyon Rd Napa, CA 94558",2849-YkxzjXeZWRiIUqRzw,wineries,Wineries,5.0,2,$$$,38.4379,-122.2956
California Tastings,"Sonoma, CA 95476",vBR-Ja1LMWzro4bdano3Uw,winetasteclasses,Wine Tasting Classes,5.0,5,,38.2869148254395,-122.465507507324
SkyBlack Limo,"Napa, CA 94559",qasHlKNebd5ijtjbpwtcqw,limos,Limos,5.0,17,,38.29737,-122.29047
Food & Vine Inc,"68 Coombs St Napa, CA 94559",RBLWZjt82HbFXNHZzvqbrQ,wineries,Wineries,5.0,1,$$,38.2870740762265,-122.287135185514
Napa Valley Aloft Balloon Rides,"6525 Washington St Yountville, CA 94599",OWF6FcuK5OSlRWrpx94pXA,hot_air_balloons,Hot Air Balloons,5.0,288,,38.401901,-122.36229
Elan Vineyards,"4500 Atlas Peak Rd Napa, CA 94558",Fk5SFabUQQO5IMu8XmRQ7g,wineries,Wineries,5.0,5,,38.4461288452148,-122.24951171875
Chiarello Family Vineyards,"6525 Washington St Yountville, CA 94599",PiovgRJovVdZgPtPmm0gtQ,wineries,Wineries,4.0,6,$$,38.401611096057,-122.362370916077
CINNAMON'S WINE TOURS,"2471 Solano Ave Ste 116 Napa, CA 94558",4Hcksc9BBFALm04z6tOiFQ,winetours,Wine Tours,5.0,4,,38.3078,-122.30571
Jeff Cohn Cellars,"535 First St W Sonoma, CA 95476",Eeo7EZgOf1bt5gxlfGR4Mw,winetastingroom,Wine Tasting Room,4.5,38,$$,38.2913902035151,-122.459125449275
Entre Nous Wines,"7688 St Helena Hwy Napa, CA 94558",tzotBUa7dDVXS-GTCpUM_Q,wineries,Wineries,5.0,2,$$$,38.432011,-122.392476
Justice Grace Vineyards,"22985 Burndale Rd Sonoma, CA 95476",cv6LuHfyoQ9-0tjV2w0Gag,wineries,Wineries,5.0,13,$$$,38.242694,-122.422773
Keplinger Wines,"926 Franklin St Napa, CA 94559",r8DgvACcrYjNIzq6HNtb7w,winetastingroom,Wine Tasting Room,5.0,1,,38.29737,-122.28805
Bedrock Wine Company,"414 1st St E Sonoma, CA 95476",eI6IaGF9ffRWXBCcv9uyVQ,wineries,Wineries,4.5,19,$$,38.2932338245612,-122.456364071755
Wine Tasting HdV,"588 Trancas St Napa, CA 94558",FatdWObVdPcGGB3LeBbApA,wineries,Wineries,5.0,2,$$$,38.3261413574219,-122.282272338867
Napa Native Wine Tours,"4225 Solano Ave Ste 631 Napa, CA 94558",J0WHHMrh1RKHXAbbTitQWg,winetours,Wine Tours,5.0,13,,38.33653,-122.32299
Roger Roessler Wines,"654 Broadway Sonoma, CA 95476",9k7K-Rx4n2C34KYwxR0kxg,winetastingroom,Wine Tasting Room,4.5,73,$$,38.28908,-122.45766
River Terrace Inn,"1600 Soscol Ave Napa, CA 94559",8tpfrRUNJr02IAefkKb32w,hotels,Hotels,3.5,374,$$$,38.30508357859005,-122.28329935276105
Eighth Street Wineries Open House,"21692 Eighth St E Ste 340 Sonoma, CA 95476",MlonuKscC95Khpxf0qKJHQ,wineries,Wineries,5.0,2,$$,38.2621651,-122.4399338
Amicis Tours,"Napa, CA 94558",jVgcEC00iITDcjnCOiT74A,winetours,Wine Tours,5.0,17,,38.38326,-122.31306
Napa Limousine Inc,"2405 Laurel St Ste 105 Napa, CA 94559",xkrShKchGkRE3A5bYZsKXg,winetours,Wine Tours,5.0,12,,38.292613,-122.301467
