name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude,City
Destination Napa Valley,"Napa, CA 94558",ImP-eOXHNG3nWKftyXllQg,winetours,Wine Tours,5.0,5,,38.31777,-122.29174,Napa_Valley
Chanticleer Winery,"4 Vineyard View Dr Yountville, CA 94599",kaUan4ZHu-hZ00lRPKKD3Q,wineries,Wineries,5.0,2,,38.3899895846844,-122.36078068614,Napa_Valley
Kamen Estate Wines,"111 E Napa St Ste B Sonoma, CA 95476",jRN6z8mAuJNXmllc8mtqfA,wineries,Wineries,4.5,54,$$$,38.2915849246945,-122.45612814245,Napa_Valley
Liparita Cellars,"Hwy 29 And Oakville Crossroad Napa, CA 94588",ZVSMGfxgspIq2kfnp5Fh0w,wineries,Wineries,5.0,2,,38.436786,-122.4027311,Napa_Valley
Napa Valley Luxury Wine Tours,"4419 Morse Ct Napa, CA 94558",b7J6n3l4U_lPEV7g6hBTGg,winetours,Wine Tours,5.0,6,,38.342125,-122.32106,Napa_Valley
Vellum Wines,"Napa, CA 94581",Ha_bohEqVFkbATTugsVbQw,wineries,Wineries,5.0,1,$$,38.31364,-122.29476,Napa_Valley
Canihan Wines,"1340 Napa Rd Sonoma, CA 95476",OeEm0Fp5r5yB15Dd0ZkRtQ,wineries,Wineries,5.0,6,,38.273313,-122.431212,Napa_Valley
Napa Wine Company,"7830-40 St Helena Hwy Oakville, CA 94562",xIYT8Nl7hDDvjFXp5sKJ0g,wineries,Wineries,4.5,39,$$,38.4363635,-122.4023528,Napa_Valley
Wine Compliance Alliance,"833 Franklin St Ste 7 Napa, CA 94581",TSBMDpW_fiGZ8-OAEgqmaA,wineries,Wineries,5.0,1,,38.2965202331543,-122.2880859375,Napa_Valley
Lake Sonoma Winery,"134 Church St Sonoma, CA 95476",LzVvPSQkK2NO3xnxlB9kBQ,wineries,Wineries,4.5,56,$$,38.29312,-122.45937,Napa_Valley
CALNAP Winery Tours & Limousine,"Napa, CA 94559",BYxVLXn0fi8BouUM377uBw,winetours,Wine Tours,5.0,15,,38.310683,-122.298832,Napa_Valley
Hawkes,"383 1st St W Sonoma, CA 95476",rY91zxRJIUH83B_x8ynyow,wineries,Wineries,4.5,71,$$,38.294241,-122.458823,Napa_Valley
Leviathan Winery,"Oakville, CA 94562",h3qWLb1F32rQblf5dweJFg,wineries,Wineries,4.0,1,,38.4366,-122.40259,Napa_Valley
Corner 103,"103 W Napa St Sonoma, CA 95476",9ViWXENToGN4uvY_O9uhjw,wineries,Wineries,5.0,113,$$,38.291935,-122.459152,Napa_Valley
Topaz Wines,"1755 Monarch Dr Napa, CA 94558",0vqLvXI7c5WVFKEgRya6_Q,wineries,Wineries,5.0,1,,38.33738,-122.31894,Napa_Valley
Rutas De Napa Wine Tours,"Napa, CA 94558",2htl6fHV_VR1rcVFqqOnQQ,winetours,Wine Tours,5.0,4,,38.3177642822266,-122.29174041748,Napa_Valley
EMBRAZEN,"555 Gateway Dr Napa, CA 94558",iIRpipMQnNQhpOBIsVmxvA,wineries,Wineries,5.0,1,,38.22224,-122.26713,Napa_Valley
Lail Vineyards,"Rutherford, CA 94573",GtIC8Tjz9jReS_HEoFqUlw,wineries,Wineries,5.0,2,,38.46024,-122.42023,Napa_Valley
Sonoma Private Tours,"1052 Shetler Ave Napa, CA 94559",ChkQVWpkUG7x2dAR11CLlw,winetours,Wine Tours,5.0,1,,38.2827606201172,-122.27123260498,Napa_Valley
Vine Tours Luxury Transportation,"1625 Trancas St Napa, CA 94558",vWoAQcIkhWkXEaObuUZ32w,winetours,Wine Tours,5.0,3,,38.3214,-122.30406,Napa_Valley
Chiarello Family Vineyards,"6525 Washington St Yountville, CA 94599",PiovgRJovVdZgPtPmm0gtQ,wineries,Wineries,4.0,6,$$,38.401611096057,-122.362370916077,Napa_Valley
Agajanian Vineyards & Wine Company,"2785 Napa Valley Corporate Dr Napa, CA 94558",yOGtzuro7ulAOyqMcxrI0g,wineries,Wineries,5.0,1,,38.2469787597656,-122.276596069336,Napa_Valley
Oakville Cross,"939 Oakville Cross Rd Napa, CA 94558",8qURvTg2gI5KtIPkS6xijw,wineries,Wineries,5.0,1,,38.44308,-122.38796,Napa_Valley
Lindstrom Wines,"5994 Silverado Trl Napa, CA 94558",wo2Q4jdxBcdQ4rFq6KZyJw,wineries,Wineries,5.0,1,,38.407973,-122.32692,Napa_Valley
PUNCH Vineyards,"574 Montgomery St Napa, CA 94559",G3YpDuvn6CJMPQZ3LPJkYA,wineries,Wineries,5.0,1,,38.293898,-122.296768,Napa_Valley
Napa Driver Tours,"Napa, CA 94503",GaPvlbwhHyM77G1cFnhjEw,winetours,Wine Tours,5.0,21,,38.17406,-122.25726,Napa_Valley
Noah Vineyards,"6204 Washington Yountville, CA 94599",C01P5Xas0dfUuMTSevRsbg,wineries,Wineries,4.5,2,,38.390735,-122.346252,Napa_Valley
Stagecoach Vineyard,"3265 Soda Canyon Rd Napa, CA 94558",2849-YkxzjXeZWRiIUqRzw,wineries,Wineries,5.0,2,$$$,38.4379,-122.2956,Napa_Valley
Elan Vineyards,"4500 Atlas Peak Rd Napa, CA 94558",Fk5SFabUQQO5IMu8XmRQ7g,wineries,Wineries,5.0,5,,38.4461288452148,-122.24951171875,Napa_Valley
Bedrock Wine Company,"414 1st St E Sonoma, CA 95476",eI6IaGF9ffRWXBCcv9uyVQ,wineries,Wineries,4.5,19,$$,38.2932338245612,-122.456364071755,Napa_Valley
Last Bottle Wines,"607 Airpark Rd Napa, CA 94558",qEHmozlHJ4q-jgYLPmAnHA,wineries,Wineries,3.0,54,$$$,38.2184371948242,-122.270111083984,Napa_Valley
Rancho Maria Wines,"481 First St W Sonoma, CA 95476",dE_cIQUx8b7-HoI2UXPmxw,wineries,Wineries,4.0,70,$$,38.2924731,-122.4591225,Napa_Valley
CINNAMON'S WINE TOURS,"2471 Solano Ave Ste 116 Napa, CA 94558",4Hcksc9BBFALm04z6tOiFQ,winetours,Wine Tours,5.0,4,,38.3078,-122.30571,Napa_Valley
Amicis Tours,"Napa, CA 94558",jVgcEC00iITDcjnCOiT74A,winetours,Wine Tours,5.0,17,,38.38326,-122.31306,Napa_Valley
Entre Nous Wines,"7688 St Helena Hwy Napa, CA 94558",tzotBUa7dDVXS-GTCpUM_Q,wineries,Wineries,5.0,2,$$$,38.432011,-122.392476,Napa_Valley
Napa Native Wine Tours,"4225 Solano Ave Ste 631 Napa, CA 94558",J0WHHMrh1RKHXAbbTitQWg,winetours,Wine Tours,5.0,13,,38.33653,-122.32299,Napa_Valley
Justice Grace Vineyards,"22985 Burndale Rd Sonoma, CA 95476",cv6LuHfyoQ9-0tjV2w0Gag,wineries,Wineries,5.0,13,$$$,38.242694,-122.422773,Napa_Valley
Eighth Street Wineries Open House,"21692 Eighth St E Ste 340 Sonoma, CA 95476",MlonuKscC95Khpxf0qKJHQ,wineries,Wineries,5.0,2,$$,38.2621651,-122.4399338,Napa_Valley
Napa Limousine Inc,"2405 Laurel St Ste 105 Napa, CA 94559",xkrShKchGkRE3A5bYZsKXg,winetours,Wine Tours,5.0,12,,38.292613,-122.301467,Napa_Valley
Atlas Peak,"Napa, CA 94581",AkaYuEllkz_zMXWmAbVy3Q,wineries,Wineries,3.0,1,,38.31364,-122.29476,Napa_Valley
Lonnie's Wine Tours & Transportation,"Napa, CA 94559",82isDtVlUfeteNVgQ3O-Kw,winetours,Wine Tours,5.0,5,,38.2930030822754,-122.282814025879,Napa_Valley
WineZooloo,"18115 Comstock Ave Ste C Sonoma, CA 95476",0N9WNvqgDsSiR9DAsa4Nqg,winetours,Wine Tours,4.5,2,,38.3113199134266,-122.487856708467,Napa_Valley
Dog-Friendly Wine Tours,"Napa, CA 94559",smgTMSdJDi_SaiHCIwtnBg,winetours,Wine Tours,3.5,3,,38.29737,-122.29047,Napa_Valley
Wine Tasting HdV,"588 Trancas St Napa, CA 94558",FatdWObVdPcGGB3LeBbApA,wineries,Wineries,5.0,2,$$$,38.3261413574219,-122.282272338867,Napa_Valley
Clarbec Wines,"19368 Orange Ave Sonoma, CA 95476",af5KKV_Kw0VUDnonRwjw-A,wineries,Wineries,5.0,1,,38.28882,-122.49469,Napa_Valley
Bacchus Wine Tours & Transportation LLC,"1500 Napa Rd Sonoma, CA 95476",s60shVfsI9jyE-1ro48NmA,winetours,Wine Tours,5.0,13,,38.2726044,-122.4291397,Napa_Valley
Three Sticks Wines,"21692 8th St E Ste 280 Sonoma, CA 95476",g4sisBq5ihKxHzjs1rD8Hg,wineries,Wineries,5.0,1,,38.2621635,-122.4399347,Napa_Valley
Bardessono Vineyards And Wines,"1901 Finnell Rd Yountville, CA 94599",BEGYFXDHAO8TH4ie3mrtLA,wineries,Wineries,5.0,1,,38.4015781,-122.3608105,Napa_Valley
Food & Vine Inc,"68 Coombs St Napa, CA 94559",RBLWZjt82HbFXNHZzvqbrQ,wineries,Wineries,5.0,1,$$,38.2870740762265,-122.287135185514,Napa_Valley
Spoto Wines,"Oakville, CA 94562",xKBeK9FkhiZiyCMo_tDebA,wineries,Wineries,5.0,4,$$$,38.4369277954102,-122.402816772461,Napa_Valley
Rutherford Appellation Wineries Passport Weekend,"Rutherford, CA 94573",Phz4zaPpu3KOelYmRNayLQ,wineries,Wineries,4.5,2,$$,38.46024,-122.42023,Napa_Valley
Selene Wines,"Napa, CA 94558",Oed2riBUDIunS3cEXhZtXg,wineries,Wineries,5.0,1,$$,38.31777,-122.29174,Napa_Valley
Destination Drivers Napa & Sonoma,"Sonoma, CA 95476",7kgPEKQl8eVynU_d5qzuAA,winetours,Wine Tours,5.0,15,$$,38.29188,-122.45726,Napa_Valley
Winery Sixteen 600,"589 1st St W Sonoma, CA 95476",izWaafgu-o71dMJkWnNTMg,wineries,Wineries,5.0,24,$$,38.290421,-122.459446,Napa_Valley
Mora Estate,"Sonoma, CA 95476",3Rl5Nx1Up8tRUCjBSVYhTg,wineries,Wineries,5.0,1,,38.294652,-122.457418,Napa_Valley
Howell At the Moon,"Napa, Ca Napa, CA 94503",z9BAU9hEejoHIv07Fsn_0g,wineries,Wineries,4.5,2,,38.2975381,-122.286865,Napa_Valley
Vino Valley Tours,"1030 Century Dr Napa, CA 94558",74aOMIhtTrcKlFZ-e7xW4w,winetours,Wine Tours,5.0,2,,38.3071213,-122.3335037,Napa_Valley
Troika Wines,"22985 Burndale Rd Sonoma, CA 95476",jxvhiYfvEzzNgef839ehKA,wineries,Wineries,4.0,9,,38.245232,-122.422307,Napa_Valley
B. Kosuge Wines,"Napa, CA 94581",SYM6nw-O2rQjHmir_W5pIg,wineries,Wineries,5.0,1,,38.29695,-122.2868,Napa_Valley
Napa Terroir Wine Tours,"1148 Pear Tree Ln Napa, CA 94558",XyUvKAGNBBB8iTea5328Bw,winetours,Wine Tours,5.0,8,,38.3210506945237,-122.293578274548,Napa_Valley
Coho Wines,"Napa, CA 94581",Q-I8VAUp5_0K_s9kidg01Q,wineries,Wineries,4.5,2,$$,38.29695,-122.2868,Napa_Valley
Valet of the Moon Wine Tours,"Sonoma, CA 95476",Xatlh1YRkyTG-ZCdq2gRvQ,winetours,Wine Tours,5.0,33,,38.2890739440918,-122.396858215332,Napa_Valley
Grapeline Wine Tours,"1051 Broadway Sonoma, CA 95476",VIQ6xJ8ina_MB0bbiEs0_Q,winetours,Wine Tours,5.0,27,,38.2825,-122.45971,Napa_Valley
Gourmet Food & Wine Tours,"453 1st St E Sonoma, CA 95476",PAh1vLibFjxeW7gU7fGTKw,winetours,Wine Tours,5.0,62,,38.2927444,-122.4570054,Napa_Valley
Consort Wine Tours,"Yountville, CA 94599",PAjBZCldBx06ySGDIZtuNw,winetours,Wine Tours,5.0,3,,38.4019490823782,-122.362804412842,Napa_Valley
Don Sebastiani & Sons,"135 W Napa St Sonoma, CA 95476",ZqVyFkyaLAtmv5WStda_mA,wineries,Wineries,5.0,1,,38.29187,-122.45988,Napa_Valley
Peter Franus Wines,"Napa, CA",DH_ZvpVqAXl-4rTytcCEMQ,wineries,Wineries,4.0,1,,38.2990798950195,-122.285377502441,Napa_Valley
Alluvium Wine Tours,"Napa, CA 94558",VwKVSB_BNAvPYasqLrs88g,winetours,Wine Tours,5.0,4,,38.3177642822266,-122.29174041748,Napa_Valley
Rosalynd Winery,"2212 Morrison Ln Fairfield, CA 94534",0AinZuPg9G_QBTTZGOZApA,wineries,Wineries,5.0,5,,38.266387741610366,-122.12993134347965,Napa_Valley
Napa Valley Excursions & Wine Tours,"Napa, CA 94558",gDF8g9O0NgSa1_ECcbz8Ig,winetours,Wine Tours,4.5,10,,38.3186492919922,-122.299942016602,Napa_Valley
Sojourn Cellars,"141 E Napa St Sonoma, CA 95476",wyDWGyyNL6EocGHziMk4AA,wineries,Wineries,4.0,62,$$,38.2913799,-122.45576,Napa_Valley
Shifflett Estate,"PO Box 427 Oakville, CA 94562",dIVOwyUBEXCdBjk3jZUe2g,wineries,Wineries,4.0,1,,38.4366,-122.40259,Napa_Valley
Page Wine Cellars,"520 California Blvd Ste 18 Napa, CA 94559",XzqPyV6naDamNVmWfruD2g,wineries,Wineries,4.0,6,$$,38.2938649,-122.30022,Napa_Valley
Bump Wine Cellars,"521 Broadway Ste A Sonoma, CA 95476",X036gULZAKfBdydmSIv_Dg,wineries,Wineries,5.0,91,$$,38.2915015,-122.45839,Napa_Valley
Signature Transportation of Napa Valley,"1526 Pear Tree Ln Napa, CA 94558",2Wl4g5yia2WFCOw95RGpAg,winetours,Wine Tours,5.0,6,,38.3221893310547,-122.288551330566,Napa_Valley
Valley of the Moon Vintage Festival,"Sonoma, CA 95476",zVqK9KJGoPM25fHWJKz6vQ,wineries,Wineries,5.0,1,$,38.293415,-122.470589,Napa_Valley
L'Uvaggio di Giácomo,"Napa, CA 94581",KDzRyyTJqPGRxNrt6y0Qgg,wineries,Wineries,4.0,1,,38.29695,-122.2868,Napa_Valley
Swanson Wine Tours,"Sonoma, CA 95476",bQkC60udJZ81qVpWfEBOvw,winetours,Wine Tours,5.0,17,,38.28691,-122.46547,Napa_Valley
Oro Puro Vineyards,"Napa, CA 94581",B-Yc5sGjkeiIteTmbm6WXw,wineries,Wineries,4.0,1,,38.29695,-122.2868,Napa_Valley
Sonoma Plaza Wine Experience,"498 1st St E Sonoma, CA 95476",LiW1-Oxh8sr8KUIjvhPGkg,wineries,Wineries,5.0,1,$$,38.291919708252,-122.45630645752,Napa_Valley
Zina Hyde Cunningham Winery,"480 1st St E Sonoma, CA 95476",Pe9HrE7i2c5M0Oh-Qs8xjg,wineries,Wineries,4.0,36,$$,38.2921374,-122.4565204,Napa_Valley
California Wine Tour Services,"Sonoma, CA 95487",wqdQSioejBa2isgEFh_owQ,winetours,Wine Tours,4.5,4,,38.27259,-122.43762,Napa_Valley
West Wine Tours,"Sonoma, CA 95476",NxmjBTbHuE6Fy5fofy_owg,winetours,Wine Tours,4.0,14,,38.28664,-122.46553,Napa_Valley
David Arthur Vineyards,"Rutherford, CA 94573",ER-oINEAATm41AMaRCaeIA,wineries,Wineries,5.0,1,,38.46024,-122.42023,Napa_Valley
Calmere Estate Winery,"2750 Las Amigas Rd Napa, CA 94559",WwvVPFU86u4orW_aPl_nQA,wineries,Wineries,4.5,68,$$,38.230914,-122.348861,Napa_Valley
Ez Wine Tours,"Napa, CA 94558",4sqX8AICnYSlolD8sCs8mg,winetours,Wine Tours,3.5,3,,38.31777,-122.29174,Napa_Valley
Ultimate Wine Tours,"51 Temelec Cir Sonoma, CA 95476",WWA8uGYYAuS9gsj5INJufA,winetours,Wine Tours,5.0,4,,38.2676277160645,-122.48998260498,Napa_Valley
Pina Vineyard Management,"7960 Silverado Trl Napa, CA 94558",y9_DLrDfoTkMCuBgJeQZyg,wineries,Wineries,2.0,1,$$,38.46518,-122.37511,Napa_Valley
Napa Wine Tours,"1370 Trancas St Ste 233 Napa, CA 94558",QhYh-kluraf6xdQWQdAsYg,winetours,Wine Tours,1.0,1,,38.32322,-122.30206,Napa_Valley
G Wine Cellars,"Napa, CA 94558",9K8wa7S0o7od_xbeN0LPdw,wineries,Wineries,1.0,1,,38.3130398821026,-122.234573364258,Napa_Valley
Valley Wine Tours,"Sonoma, CA 95476",jYl3kC2ssoSowBcZ8RlrhA,winetours,Wine Tours,4.5,42,,38.29188,-122.45726,Napa_Valley
Rose Wine Tours,"Sonoma, CA 95476",yy2eaLdiZt_AlhPh4g_zqQ,winetours,Wine Tours,5.0,7,,38.28691,-122.46547,Napa_Valley
The Napa Card,"Napa, CA 94581",8-ahtCnsra_92zWAraZI2g,wineries,Wineries,2.5,6,$$,38.31364,-122.29476,Napa_Valley
Tom Scott Vineyards,"1465 Yountville Cross Rd Yountville, CA 94558",p2sZAS4F6uR6aEASU0hkDg,wineries,Wineries,1.0,1,$$$$,38.425273,-122.346766,Napa_Valley
Barrel Stop,"Napa, CA 94581",gRcGWMDwHk3vOPFn0hzW8Q,wineries,Wineries,3.0,1,,38.31364,-122.29476,Napa_Valley
Modus Operandi Cellars,"Napa, CA",0ytFm9Lu5U0lpqgMDjGw5w,wineries,Wineries,1.0,1,,38.2988586425781,-122.285217285156,Napa_Valley
Andretti Winery,"1625 Trancas St Ste 3017 Napa, CA 94558",NKCMqIlRopcSMA15JpeyJg,wineries,Wineries,3.5,311,$$,38.3215163,-122.3041079,Napa_Valley
Lionstone International,"21481 8th St E Sonoma, CA 95476",pW9QPUkm2_tTXLCzyQ6qvg,wineries,Wineries,1.0,1,,38.262062,-122.442036,Napa_Valley
Napa Vinyards,"Napa, CA 94558",UwgQWRkTzlFnw3-QYCaBlQ,wineries,Wineries,1.0,1,,38.38326,-122.31306,Napa_Valley
Cook Vinyard Management,"19626 Eighth St E Sonoma, CA 95476",LxMkyxBokxu6iRIsuMF5Tw,wineries,Wineries,1.0,1,,38.2862614,-122.434893,Napa_Valley
Top It Off Bottling,"21481 8th St E Ste 1 Sonoma, CA 95476",Jt-VYmagp5ETW1v_G_Ae0g,wineries,Wineries,1.0,2,,38.26248,-122.44207,Napa_Valley
