name,location,Business ID,alias,title,rating,review_count,price,latitude,longitude,price_converted
Lake Sonoma Winery,"134 Church St Sonoma, CA 95476",LzVvPSQkK2NO3xnxlB9kBQ,wineries,Wineries,4.5,56,$$,38.29312,-122.45937,2
Noah Vineyards,"6204 Washington Yountville, CA 94599",C01P5Xas0dfUuMTSevRsbg,wineries,Wineries,4.5,2,,38.390735,-122.346252,0
Oakville Cross,"939 Oakville Cross Rd Napa, CA 94558",8qURvTg2gI5KtIPkS6xijw,wineries,Wineries,5.0,1,,38.44308,-122.38796,0
Atlas Peak,"Napa, CA 94581",AkaYuEllkz_zMXWmAbVy3Q,wineries,Wineries,3.0,1,,38.31364,-122.29476,0
Napa Driver Tours,"Napa, CA 94503",GaPvlbwhHyM77G1cFnhjEw,winetours,Wine Tours,5.0,21,,38.17406,-122.25726,0
Corner 103,"103 W Napa St Sonoma, CA 95476",9ViWXENToGN4uvY_O9uhjw,wineries,Wineries,5.0,113,$$,38.291935,-122.459152,2
Vine Tours Luxury Transportation,"1625 Trancas St Napa, CA 94558",vWoAQcIkhWkXEaObuUZ32w,winetours,Wine Tours,5.0,4,,38.3214,-122.30406,0
Stagecoach Vineyard,"3265 Soda Canyon Rd Napa, CA 94558",2849-YkxzjXeZWRiIUqRzw,wineries,Wineries,5.0,2,$$$,38.4379,-122.2956,3
Food & Vine Inc,"68 Coombs St Napa, CA 94559",RBLWZjt82HbFXNHZzvqbrQ,wineries,Wineries,5.0,1,$$,38.2870740762265,-122.287135185514,2
Elan Vineyards,"4500 Atlas Peak Rd Napa, CA 94558",Fk5SFabUQQO5IMu8XmRQ7g,wineries,Wineries,5.0,5,,38.4461288452148,-122.24951171875,0
Chiarello Family Vineyards,"6525 Washington St Yountville, CA 94599",PiovgRJovVdZgPtPmm0gtQ,wineries,Wineries,4.0,6,$$,38.401611096057,-122.362370916077,2
CINNAMON'S WINE TOURS,"2471 Solano Ave Ste 116 Napa, CA 94558",4Hcksc9BBFALm04z6tOiFQ,winetours,Wine Tours,5.0,4,,38.3078,-122.30571,0
Entre Nous Wines,"7688 St Helena Hwy Napa, CA 94558",tzotBUa7dDVXS-GTCpUM_Q,wineries,Wineries,5.0,2,$$$,38.432011,-122.392476,3
Justice Grace Vineyards,"22985 Burndale Rd Sonoma, CA 95476",cv6LuHfyoQ9-0tjV2w0Gag,wineries,Wineries,5.0,13,$$$,38.242694,-122.422773,3
Bedrock Wine Company,"414 1st St E Sonoma, CA 95476",eI6IaGF9ffRWXBCcv9uyVQ,wineries,Wineries,4.5,19,$$,38.2932338245612,-122.456364071755,2
Wine Tasting HdV,"588 Trancas St Napa, CA 94558",FatdWObVdPcGGB3LeBbApA,wineries,Wineries,5.0,2,$$$,38.3261413574219,-122.282272338867,3
Napa Native Wine Tours,"4225 Solano Ave Ste 631 Napa, CA 94558",J0WHHMrh1RKHXAbbTitQWg,winetours,Wine Tours,5.0,13,,38.33653,-122.32299,0
Eighth Street Wineries Open House,"21692 Eighth St E Ste 340 Sonoma, CA 95476",MlonuKscC95Khpxf0qKJHQ,wineries,Wineries,5.0,2,$$,38.2621651,-122.4399338,2
Amicis Tours,"Napa, CA 94558",jVgcEC00iITDcjnCOiT74A,winetours,Wine Tours,5.0,17,,38.38326,-122.31306,0
Napa Limousine Inc,"2405 Laurel St Ste 105 Napa, CA 94559",xkrShKchGkRE3A5bYZsKXg,winetours,Wine Tours,5.0,12,,38.292613,-122.301467,0
Rancho Maria Wines,"481 First St W Sonoma, CA 95476",dE_cIQUx8b7-HoI2UXPmxw,wineries,Wineries,4.0,70,$$,38.2924731,-122.4591225,2
Selene Wines,"Napa, CA 94558",Oed2riBUDIunS3cEXhZtXg,wineries,Wineries,5.0,1,$$,38.31777,-122.29174,2
Troika Wines,"22985 Burndale Rd Sonoma, CA 95476",jxvhiYfvEzzNgef839ehKA,wineries,Wineries,5.0,7,,38.245232,-122.422307,0
Clarbec Wines,"19368 Orange Ave Sonoma, CA 95476",af5KKV_Kw0VUDnonRwjw-A,wineries,Wineries,5.0,1,,38.28882,-122.49469,0
Howell At the Moon,"Napa, Ca Napa, CA 94503",z9BAU9hEejoHIv07Fsn_0g,wineries,Wineries,4.5,2,,38.2975381,-122.286865,0
Bardessono Vineyards And Wines,"1901 Finnell Rd Yountville, CA 94599",BEGYFXDHAO8TH4ie3mrtLA,wineries,Wineries,5.0,1,,38.4015781,-122.3608105,0
Three Sticks Wines,"21692 8th St E Ste 280 Sonoma, CA 95476",g4sisBq5ihKxHzjs1rD8Hg,wineries,Wineries,5.0,1,,38.2621635,-122.4399347,0
Lonnie's Wine Tours & Transportation,"Napa, CA 94559",82isDtVlUfeteNVgQ3O-Kw,winetours,Wine Tours,5.0,5,,38.2930030822754,-122.282814025879,0
Dog-Friendly Wine Tours,"Napa, CA 94559",smgTMSdJDi_SaiHCIwtnBg,winetours,Wine Tours,3.5,3,,38.29737,-122.29047,0
B. Kosuge Wines,"Napa, CA 94581",SYM6nw-O2rQjHmir_W5pIg,wineries,Wineries,5.0,1,,38.29695,-122.2868,0
WineZooloo,"18115 Comstock Ave Ste C Sonoma, CA 95476",0N9WNvqgDsSiR9DAsa4Nqg,winetours,Wine Tours,4.5,2,,38.3113199134266,-122.487856708467,0
Coho Wines,"Napa, CA 94581",Q-I8VAUp5_0K_s9kidg01Q,wineries,Wineries,4.5,2,$$,38.29695,-122.2868,2
Rutherford Appellation Wineries Passport Weekend,"Rutherford, CA 94573",Phz4zaPpu3KOelYmRNayLQ,wineries,Wineries,4.5,2,$$,38.46024,-122.42023,2
Bacchus Wine Tours & Transportation LLC,"1500 Napa Rd Sonoma, CA 95476",s60shVfsI9jyE-1ro48NmA,winetours,Wine Tours,5.0,13,,38.2726044,-122.4291397,0
Mora Estate,"Sonoma, CA 95476",3Rl5Nx1Up8tRUCjBSVYhTg,wineries,Wineries,5.0,1,,38.294652,-122.457418,0
Peter Franus Wines,"Napa, CA",DH_ZvpVqAXl-4rTytcCEMQ,wineries,Wineries,4.0,1,,38.2990798950195,-122.285377502441,0
Winery Sixteen 600,"589 1st St W Sonoma, CA 95476",izWaafgu-o71dMJkWnNTMg,wineries,Wineries,5.0,24,$$,38.290421,-122.459446,2
Spoto Wines,"Oakville, CA 94562",xKBeK9FkhiZiyCMo_tDebA,wineries,Wineries,5.0,4,$$$,38.4369277954102,-122.402816772461,3
Napa Terroir Wine Tours,"1148 Pear Tree Ln Napa, CA 94558",XyUvKAGNBBB8iTea5328Bw,winetours,Wine Tours,5.0,8,,38.3210506945237,-122.293578274548,0
Vino Valley Tours,"1030 Century Dr Napa, CA 94558",74aOMIhtTrcKlFZ-e7xW4w,winetours,Wine Tours,5.0,2,,38.3071213,-122.3335037,0
Destination Drivers Napa & Sonoma,"Sonoma, CA 95476",7kgPEKQl8eVynU_d5qzuAA,winetours,Wine Tours,5.0,15,$$,38.29188,-122.45726,2
Page Wine Cellars,"520 California Blvd Ste 18 Napa, CA 94559",XzqPyV6naDamNVmWfruD2g,wineries,Wineries,4.0,6,$$,38.2938649,-122.30022,2
Don Sebastiani & Sons,"135 W Napa St Sonoma, CA 95476",ZqVyFkyaLAtmv5WStda_mA,wineries,Wineries,5.0,1,,38.29187,-122.45988,0
Napa Valley Excursions & Wine Tours,"Napa, CA 94558",gDF8g9O0NgSa1_ECcbz8Ig,winetours,Wine Tours,4.5,10,,38.3186492919922,-122.299942016602,0
Rosalynd Winery,"2212 Morrison Ln Fairfield, CA 94534",0AinZuPg9G_QBTTZGOZApA,wineries,Wineries,5.0,5,,38.266387741610366,-122.12993134347965,0
L'Uvaggio di Giácomo,"Napa, CA 94581",KDzRyyTJqPGRxNrt6y0Qgg,wineries,Wineries,4.0,1,,38.29695,-122.2868,0
Shifflett Estate,"PO Box 427 Oakville, CA 94562",dIVOwyUBEXCdBjk3jZUe2g,wineries,Wineries,4.0,1,,38.4366,-122.40259,0
Valet of the Moon Wine Tours,"Sonoma, CA 95476",Xatlh1YRkyTG-ZCdq2gRvQ,winetours,Wine Tours,5.0,33,,38.2890739440918,-122.396858215332,0
Gourmet Food & Wine Tours,"453 1st St E Sonoma, CA 95476",PAh1vLibFjxeW7gU7fGTKw,winetours,Wine Tours,5.0,62,,38.2927444,-122.4570054,0
Grapeline Wine Tours,"1051 Broadway Sonoma, CA 95476",VIQ6xJ8ina_MB0bbiEs0_Q,winetours,Wine Tours,5.0,27,,38.2825,-122.45971,0
Consort Wine Tours,"Yountville, CA 94599",PAjBZCldBx06ySGDIZtuNw,winetours,Wine Tours,5.0,3,,38.4019490823782,-122.362804412842,0
Oro Puro Vineyards,"Napa, CA 94581",B-Yc5sGjkeiIteTmbm6WXw,wineries,Wineries,4.0,1,,38.29695,-122.2868,0
Alluvium Wine Tours,"Napa, CA 94558",VwKVSB_BNAvPYasqLrs88g,winetours,Wine Tours,5.0,3,,38.3177642822266,-122.29174041748,0
Valley of the Moon Vintage Festival,"Sonoma, CA 95476",zVqK9KJGoPM25fHWJKz6vQ,wineries,Wineries,5.0,1,$,38.293415,-122.470589,1
Signature Transportation of Napa Valley,"1526 Pear Tree Ln Napa, CA 94558",2Wl4g5yia2WFCOw95RGpAg,winetours,Wine Tours,5.0,6,,38.3221893310547,-122.288551330566,0
Sojourn Cellars,"141 E Napa St Sonoma, CA 95476",wyDWGyyNL6EocGHziMk4AA,wineries,Wineries,4.0,62,$$,38.2913799,-122.45576,2
Bump Wine Cellars,"521 Broadway Ste A Sonoma, CA 95476",X036gULZAKfBdydmSIv_Dg,wineries,Wineries,5.0,91,$$,38.2915015,-122.45839,2
Sonoma Plaza Wine Experience,"498 1st St E Sonoma, CA 95476",LiW1-Oxh8sr8KUIjvhPGkg,wineries,Wineries,5.0,1,$$,38.291919708252,-122.45630645752,2
Ez Wine Tours,"Napa, CA 94558",4sqX8AICnYSlolD8sCs8mg,winetours,Wine Tours,3.5,3,,38.31777,-122.29174,0
Swanson Wine Tours,"Sonoma, CA 95476",bQkC60udJZ81qVpWfEBOvw,winetours,Wine Tours,5.0,17,,38.28691,-122.46547,0
Zina Hyde Cunningham Winery,"480 1st St E Sonoma, CA 95476",Pe9HrE7i2c5M0Oh-Qs8xjg,wineries,Wineries,4.0,36,$$,38.2921374,-122.4565204,2
Napa Wine Tours,"1370 Trancas St Ste 233 Napa, CA 94558",QhYh-kluraf6xdQWQdAsYg,winetours,Wine Tours,1.0,1,,38.32322,-122.30206,0
David Arthur Vineyards,"Rutherford, CA 94573",ER-oINEAATm41AMaRCaeIA,wineries,Wineries,5.0,1,,38.46024,-122.42023,0
G Wine Cellars,"Napa, CA 94558",9K8wa7S0o7od_xbeN0LPdw,wineries,Wineries,1.0,1,,38.3130398821026,-122.234573364258,0
California Wine Tour Services,"Sonoma, CA 95487",wqdQSioejBa2isgEFh_owQ,winetours,Wine Tours,4.5,4,,38.27259,-122.43762,0
Calmere Estate Winery,"2750 Las Amigas Rd Napa, CA 94559",WwvVPFU86u4orW_aPl_nQA,wineries,Wineries,4.5,68,$$,38.230914,-122.348861,2
Pina Vineyard Management,"7960 Silverado Trl Napa, CA 94558",y9_DLrDfoTkMCuBgJeQZyg,wineries,Wineries,2.0,1,$$,38.46518,-122.37511,2
West Wine Tours,"Sonoma, CA 95476",NxmjBTbHuE6Fy5fofy_owg,winetours,Wine Tours,4.0,14,,38.28664,-122.46553,0
Ultimate Wine Tours,"51 Temelec Cir Sonoma, CA 95476",WWA8uGYYAuS9gsj5INJufA,winetours,Wine Tours,5.0,4,,38.2676277160645,-122.48998260498,0
The Napa Card,"Napa, CA 94581",8-ahtCnsra_92zWAraZI2g,wineries,Wineries,2.5,6,$$,38.31364,-122.29476,2
Valley Wine Tours,"Sonoma, CA 95476",jYl3kC2ssoSowBcZ8RlrhA,winetours,Wine Tours,4.5,42,,38.29188,-122.45726,0
Barrel Stop,"Napa, CA 94581",gRcGWMDwHk3vOPFn0hzW8Q,wineries,Wineries,3.0,1,,38.31364,-122.29476,0
Tom Scott Vineyards,"1465 Yountville Cross Rd Yountville, CA 94558",p2sZAS4F6uR6aEASU0hkDg,wineries,Wineries,1.0,1,$$$$,38.425273,-122.346766,4
Rose Wine Tours,"Sonoma, CA 95476",yy2eaLdiZt_AlhPh4g_zqQ,winetours,Wine Tours,5.0,7,,38.28691,-122.46547,0
Modus Operandi Cellars,"Napa, CA",0ytFm9Lu5U0lpqgMDjGw5w,wineries,Wineries,1.0,1,,38.2988586425781,-122.285217285156,0
Andretti Winery,"1625 Trancas St NAPA, CA 94558",NKCMqIlRopcSMA15JpeyJg,wineries,Wineries,3.5,311,$$,38.3215163,-122.3041079,2
Lionstone International,"21481 8th St E Sonoma, CA 95476",pW9QPUkm2_tTXLCzyQ6qvg,wineries,Wineries,1.0,1,,38.262062,-122.442036,0
Napa Vinyards,"Napa, CA 94558",UwgQWRkTzlFnw3-QYCaBlQ,wineries,Wineries,1.0,1,,38.38326,-122.31306,0
Cook Vinyard Management,"19626 Eighth St E Sonoma, CA 95476",LxMkyxBokxu6iRIsuMF5Tw,wineries,Wineries,1.0,1,,38.2862614,-122.434893,0
Top It Off Bottling,"21481 8th St E Ste 1 Sonoma, CA 95476",Jt-VYmagp5ETW1v_G_Ae0g,wineries,Wineries,1.0,2,,38.26248,-122.44207,0
